"team","estimate","std.error","rank","Team","season","week","rank_change"
"DEN",-1.05497576206813,2.73503778210551,18,"DEN 18",2011,13,-3
"DEN",-1.06944494221759,2.57619396387907,18,"DEN 18",2011,14,0
"DEN",-0.979137583808656,2.49764468161426,19,"DEN 19",2011,15,1
"DEN",-2.26393181356584,2.43741590376391,22,"DEN 22",2011,16,3
"DEN",-2.76916469111654,2.35648189929807,24,"DEN 24",2011,17,2
"DET",4.228543495933,2.61536183222475,4,"DET 4",2011,3,NA
"DET",3.94276249407175,2.89845821144424,4,"DET 4",2011,4,0
"DET",5.79227130963352,4.24498277559756,4,"DET 4",2011,5,0
"DET",5.51001228091805,3.71754774278482,4,"DET 4",2011,6,0
"DET",4.02018103453605,3.64320543631288,7,"DET 7",2011,7,3
"DET",4.90652007953077,3.33696353839426,2,"DET 2",2011,8,-5
"DET",5.44028209980992,3.38671841334394,3,"DET 3",2011,9,1
"DET",4.29085661313766,3.32085947793139,9,"DET 9",2011,10,6
"DET",4.31094737461172,3.0893681588484,9,"DET 9",2011,11,0
"DET",3.87288252244795,2.84142193851253,7,"DET 7",2011,12,-2
"DET",2.36222868011223,2.73503778210551,10,"DET 10",2011,13,3
"DET",1.4842761800134,2.57619396387907,14,"DET 14",2011,14,4
"DET",0.69157259642822,2.49764468161426,14,"DET 14",2011,15,0
"DET",1.7696977678156,2.43741590376391,11,"DET 11",2011,16,-3
"DET",2.50197633015354,2.35648189929807,9,"DET 9",2011,17,-2
"GB",4.76636631816203,2.61536183222475,2,"GB 2",2011,3,NA
"GB",7.08074702420458,2.89845821144424,1,"GB 1",2011,4,-1
"GB",8.09805038428332,4.24498277559756,2,"GB 2",2011,5,1
"GB",7.95391290506895,3.71754774278482,2,"GB 2",2011,6,0
"GB",8.95267231076792,3.64320543631288,1,"GB 1",2011,7,-1
"GB",7.40410507585064,3.46130258441337,1,"GB 1",2011,8,0
"GB",9.04389293918308,3.38671841334394,1,"GB 1",2011,9,0
"GB",10.5933753221355,3.32085947793139,1,"GB 1",2011,10,0
"GB",9.89402080952106,3.0893681588484,1,"GB 1",2011,11,0
"GB",10.7637368139202,2.84142193851253,1,"GB 1",2011,12,0
"GB",9.48160493395972,2.73503778210551,1,"GB 1",2011,13,0
"GB",10.2483767434116,2.57619396387907,1,"GB 1",2011,14,0
"GB",7.72061782442504,2.49764468161426,1,"GB 1",2011,15,0
"GB",7.68771786384219,2.43741590376391,1,"GB 1",2011,16,0
"GB",7.33558294209085,2.35648189929807,1,"GB 1",2011,17,0
"HOU",3.29075025003877,2.61536183222475,5,"HOU 5",2011,3,NA
"HOU",3.78964391187116,2.89845821144424,6,"HOU 6",2011,4,1
"HOU",5.48194561453282,4.24498277559756,5,"HOU 5",2011,5,-1
"HOU",3.91508220784436,3.71754774278482,7,"HOU 7",2011,6,2
"HOU",4.82492531860242,3.64320543631288,6,"HOU 6",2011,7,-1
"HOU",4.19004131066796,3.33696353839426,5,"HOU 5",2011,8,-1
"HOU",4.4309103999775,3.26567444896346,4,"HOU 4",2011,9,-1
"HOU",6.56955806764116,3.20283595228218,2,"HOU 2",2011,10,-2
"HOU",6.8602058927829,3.0893681588484,2,"HOU 2",2011,11,0
"HOU",7.00044564513442,2.84142193851253,3,"HOU 3",2011,12,1
"HOU",6.25712750322109,2.73503778210551,4,"HOU 4",2011,13,1
"HOU",6.05977312008433,2.57619396387907,5,"HOU 5",2011,14,1
"HOU",3.96334493426669,2.49764468161426,7,"HOU 7",2011,15,2
"HOU",3.81522546573106,2.43741590376391,7,"HOU 7",2011,16,0
"HOU",3.06844763729257,2.35648189929807,8,"HOU 8",2011,17,1
"IND",-3.39949821969754,2.61536183222475,28,"IND 28",2011,3,NA
"IND",-4.11415066127939,2.89845821144424,28,"IND 28",2011,4,0
"IND",-8.55631323155085,4.24498277559756,32,"IND 32",2011,5,4
"IND",-7.32192351030882,3.71754774278482,31,"IND 31",2011,6,-1
"IND",-8.28252465036417,3.64320543631288,32,"IND 32",2011,7,1
"IND",-7.05503684968342,3.33696353839426,32,"IND 32",2011,8,0
"IND",-9.03203027633871,3.26567444896346,32,"IND 32",2011,9,0
"IND",-10.2027381783414,3.20283595228218,32,"IND 32",2011,10,0
"IND",-9.86852302131002,3.0893681588484,32,"IND 32",2011,11,0
"IND",-10.5184033016782,2.84142193851253,32,"IND 32",2011,12,0
"IND",-8.77387722693019,2.73503778210551,32,"IND 32",2011,13,0
"IND",-8.65039602396705,2.57619396387907,32,"IND 32",2011,14,0
"IND",-6.66929258815822,2.49764468161426,32,"IND 32",2011,15,0
"IND",-6.16090352691582,2.43741590376391,31,"IND 31",2011,16,-1
"IND",-6.36317457915303,2.35648189929807,30,"IND 30",2011,17,-1
"JAX",-3.61827605193449,2.61536183222475,29,"JAX 29",2011,3,NA
"JAX",-5.09507117298784,2.89845821144424,29,"JAX 29",2011,4,0
"JAX",-5.6789301032216,4.24498277559756,28,"JAX 28",2011,5,-1
"JAX",-4.48554244140974,3.71754774278482,28,"JAX 28",2011,6,0
"JAX",-1.22444028839525,3.64320543631288,17,"JAX 17",2011,7,-11
"JAX",-1.47824363769036,3.33696353839426,19,"JAX 19",2011,8,2
"JAX",-1.16326498136883,3.38671841334394,18,"JAX 18",2011,9,-1
"JAX",-0.706985520447394,3.32085947793139,17,"JAX 17",2011,10,-1
"JAX",-1.20995468499019,3.0893681588484,16,"JAX 16",2011,11,-1
"JAX",-1.17782302607702,2.84142193851253,18,"JAX 18",2011,12,2
"JAX",-2.10595399372506,2.73503778210551,22,"JAX 22",2011,13,4
"JAX",-2.01562993013637,2.57619396387907,22,"JAX 22",2011,14,0
"JAX",-2.75537417461061,2.49764468161426,23,"JAX 23",2011,15,1
"JAX",-3.33504004106565,2.43741590376391,25,"JAX 25",2011,16,2
"JAX",-3.18632394747599,2.35648189929807,25,"JAX 25",2011,17,0
"KC",-6.76069301978813,2.61536183222475,32,"KC 32",2011,3,NA
"KC",-6.49562234863591,2.89845821144424,31,"KC 31",2011,4,-1
"KC",-8.1766063457435,4.24498277559756,31,"KC 31",2011,5,0
"KC",-7.705651863986,3.92168621858475,32,"KC 32",2011,6,1
"KC",-4.73474819933442,3.81306771605108,29,"KC 29",2011,7,-3
"KC",-2.70351098813721,3.46130258441337,22,"KC 22",2011,8,-7
"KC",-6.17379299953708,3.38671841334394,31,"KC 31",2011,9,9
"KC",-8.05072978152041,3.32085947793139,31,"KC 31",2011,10,0
"KC",-8.56612097254289,3.0893681588484,31,"KC 31",2011,11,0
"KC",-8.41742542876092,2.84142193851253,31,"KC 31",2011,12,0
"KC",-6.21161223044241,2.73503778210551,30,"KC 30",2011,13,-1
"KC",-6.73789822188693,2.57619396387907,30,"KC 30",2011,14,0
"KC",-4.92765009604094,2.49764468161426,29,"KC 29",2011,15,-1
"KC",-4.73002238479735,2.43741590376391,29,"KC 29",2011,16,0
"KC",-4.43088521809304,2.35648189929807,29,"KC 29",2011,17,0
"LA",-5.66879571550753,2.61536183222475,31,"LA 31",2011,3,NA
"LA",-6.18521979036078,2.89845821144424,30,"LA 30",2011,4,-1
"LA",-5.96242374521662,4.53137321262652,29,"LA 29",2011,5,-1
"LA",-4.80929858594327,3.92168621858475,30,"LA 30",2011,6,1
"LA",-6.9547235989352,3.81306771605108,31,"LA 31",2011,7,1
"LA",-3.9993750134583,3.46130258441337,30,"LA 30",2011,8,-1
"LA",-4.2956588514865,3.38671841334394,29,"LA 29",2011,9,-1
"LA",-4.3751324901493,3.32085947793139,27,"LA 27",2011,10,-2
"LA",-5.28904852056302,3.0893681588484,30,"LA 30",2011,11,3
"LA",-5.77314398768569,2.84142193851253,30,"LA 30",2011,12,0
"LA",-6.33231932966483,2.73503778210551,31,"LA 31",2011,13,1
"LA",-6.84519609475302,2.57619396387907,31,"LA 31",2011,14,0
